Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2/28/2018,,,,11,4,,,,,,,,,
Bonneville,3/1/2018,,,,11,8,,,,,,,,,
Bonneville,3/2/2018,,,,25,8,,,,,,,,,
Bonneville,3/3/2018,,,,16,3,,,,,,,,,
Bonneville,3/4/2018,,,,21,7,,,,,,,,,
Bonneville,3/5/2018,,,,10,6,,,,,,,,,3.9
Bonneville,3/6/2018,,,,16,3,,,,,,,,,4.2
Bonneville,3/7/2018,,,,11,2,,,,,,,,,4.1
Bonneville,3/8/2018,,,,7,4,,,,,,,,,4.2
Bonneville,3/9/2018,,1,,25,11,,,,,,,,,4.5
Bonneville,3/10/2018,,,,29,11,,,,,,,,,5.1
Bonneville,3/11/2018,,,,38,16,,,,,,,,,4.9
Bonneville,3/12/2018,,1,,39,11,,,,,,,,,5.2
Bonneville,3/13/2018,,,,34,12,,,,,,,,,5.2
Bonneville,3/14/2018,,,,49,15,,,,,,,,,5.5
Bonneville,3/15/2018,Sp,,,39,13,,,,,,,,,5.7
Bonneville,3/16/2018,Sp,1,,53,18,,,,,,,,,5.9
Bonneville,3/17/2018,Sp,,,29,15,,,,,,,,,5.9
Bonneville,3/18/2018,Sp,2,,82,33,,,,,,,,,6.3
Bonneville,3/19/2018,Sp,1,,87,29,,,,,,,,,6.4
Bonneville,3/20/2018,Sp,,,25,13,,,,,,,,,6.6
Bonneville,3/21/2018,Sp,1,,21,11,,,,,,,,,6.7
Bonneville,3/22/2018,Sp,1,,17,6,,,,,,,,,6.7
Bonneville,3/23/2018,Sp,1,,11,8,,,,,,,,,6.5
Bonneville,3/24/2018,Sp,4,,29,8,,,,,,,,,6.5
Bonneville,3/25/2018,Sp,,,21,10,,,,,,,,,6.7
Bonneville,3/26/2018,Sp,1,,21,5,,,,,,,,,6.9
Bonneville,3/27/2018,Sp,,,34,12,,,,,,,,,7.1
Bonneville,3/28/2018,Sp,1,,76,26,,,,,,,,,7.2
Bonneville,3/29/2018,Sp,1,,38,20,,,,,,,,,7.4
Bonneville,3/30/2018,Sp,1,,47,26,,,,,,,,,7.4
Bonneville,3/31/2018,Sp,3,1,68,28,,,,,,,,,7.6
Bonneville,4/1/2018,Sp,4,1,40,19,,,,,,,,,7.4
Bonneville,4/2/2018,Sp,3,,43,21,,,,,,,,,7.4
Bonneville,4/3/2018,Sp,6,,32,15,,,,,,,,,7.5
Bonneville,4/4/2018,Sp,3,,24,11,,,,,,,,,7.7
Bonneville,4/5/2018,Sp,6,,49,20,,,,,,,,,7.7
Bonneville,4/6/2018,Sp,27,,106,47,,,,,,,,,8
Bonneville,4/7/2018,Sp,18,1,74,43,,,,,,,,,8.1
Bonneville,4/8/2018,Sp,6,1,41,20,,,,,,,,,8
Bonneville,4/9/2018,Sp,4,,28,9,,,,,,,,,8.1
Bonneville,4/10/2018,Sp,2,,18,10,,,,,,,,,8
Bonneville,4/11/2018,Sp,24,,26,12,,,,,,,,,8.1
Bonneville,4/12/2018,Sp,14,,24,10,,,,,,,,,8.1
Bonneville,4/13/2018,Sp,20,,25,18,,,,,,,,,8.2
Bonneville,4/14/2018,Sp,27,,17,11,,,,,,,,,8.4
Bonneville,4/15/2018,Sp,37,,28,12,,,,,,,,,8.6
Bonneville,4/16/2018,Sp,27,,18,8,,,,,,,,,8.6
Bonneville,4/17/2018,Sp,39,,19,18,,,,,,,,,8.8
Bonneville,4/18/2018,Sp,27,,17,7,,,,,,,,,8.8
Bonneville,4/19/2018,Sp,51,1,23,14,,,,,,,,,9.2
Bonneville,4/20/2018,Sp,38,,10,4,,,,,,,,,9.4
Bonneville,4/21/2018,Sp,60,,13,4,,,,,,,,,9.7
Bonneville,4/22/2018,Sp,86,2,27,8,,,,,,,,,9.8
Bonneville,4/23/2018,Sp,97,1,16,4,,,,,,,,,9.9
Bonneville,4/24/2018,Sp,167,5,23,11,,,,,,,,,10.2
Bonneville,4/25/2018,Sp,181,6,27,6,,,,,,,,,10.5
Bonneville,4/26/2018,Sp,283,6,23,6,,,,,,,,,10.8
Bonneville,4/27/2018,Sp,804,11,29,13,,,,,,,,,10.9
Bonneville,4/28/2018,Sp,1357,18,43,7,,,,,,,,,11
Bonneville,4/29/2018,Sp,1812,16,24,10,,,,,,,,,11.1
Bonneville,4/30/2018,Sp,1002,6,25,7,,,,,,,,,11.2
Bonneville,5/1/2018,Sp,633,9,33,11,,,,,,,,,11.5
Bonneville,5/2/2018,Sp,978,15,32,14,,,,,,,,,11.8
Bonneville,5/3/2018,Sp,2705,68,36,15,,,,,,,,,12.1
Bonneville,5/4/2018,Sp,4421,111,27,7,,,,,,,,,12.2
Bonneville,5/5/2018,Sp,5392,153,26,10,,,,,,,,,12.4
Bonneville,5/6/2018,Sp,5109,163,36,7,,,,1,,,,,12.8
Bonneville,5/7/2018,Sp,7287,344,50,13,,,,1,,,,,12.9
Bonneville,5/8/2018,Sp,5233,315,47,19,,,,12,7,,,,12.9
Bonneville,5/9/2018,Sp,2649,209,37,7,,,,15,10,,,,12.7
Bonneville,5/10/2018,Sp,1879,199,41,16,,,,18,13,,,,12.6
Bonneville,5/11/2018,Sp,1578,149,61,22,,,,14,35,,,,12.7
Bonneville,5/12/2018,Sp,852,132,32,10,,,,20,22,,,,12.8
Bonneville,5/13/2018,Sp,1274,155,36,14,,,,32,30,,,,12.8
Bonneville,5/14/2018,Sp,1840,332,32,9,,,,37,29,,,,13.1
Bonneville,5/15/2018,Sp,2962,348,36,14,,,,360,121,,,,13.6
Bonneville,5/16/2018,Sp,4572,468,31,10,,,,1023,108,,,,13.4
Bonneville,5/17/2018,Sp,2736,427,33,4,,,,647,271,,,,13.6
Bonneville,5/18/2018,Sp,1487,282,33,10,,,,654,133,,,,13.6
Bonneville,5/19/2018,Sp,1514,233,27,7,,,,1707,80,,,,13.7
Bonneville,5/20/2018,Sp,3124,367,27,11,,,,2281,62,,,,13.8
Bonneville,5/21/2018,Sp,3760,364,27,16,,,,1254,46,,,,13.9
Bonneville,5/22/2018,Sp,2616,304,33,9,,,,2239,75,,,,14.1
Bonneville,5/23/2018,Sp,4009,351,32,12,1,,,9563,54,,,,14.4
Bonneville,5/24/2018,Sp,2738,237,30,9,,,,4493,125,,,,14.8
Bonneville,5/25/2018,Sp,2237,157,32,5,2,,,9272,315,,,,14.6
Bonneville,5/26/2018,Sp,2017,118,34,16,3,,,6189,174,,,,14.5
Bonneville,5/27/2018,Sp,1134,79,25,11,,,,5738,119,,,,14.8
Bonneville,5/28/2018,Sp,1297,77,36,15,2,,,7329,224,,,,14.9
Bonneville,5/29/2018,Sp,1411,66,50,22,12,,,17838,423,,,,14.8
Bonneville,5/30/2018,Sp,1106,69,52,18,10,,,10744,260,,,,14.8
Bonneville,5/31/2018,Sp,1090,79,45,17,10,,,13479,208,,,,15
Bonneville,6/1/2018,Su,1325,66,55,19,28,,,21441,301,,,,15.2
Bonneville,6/2/2018,Su,1148,58,55,24,64,,,59590,277,,,,15.2
Bonneville,6/3/2018,Su,1396,53,65,28,107,,,170623,399,,,,15.4
Bonneville,6/4/2018,Su,1403,95,49,17,176,,,65876,258,,,,15.3
Bonneville,6/5/2018,Su,996,68,65,27,246,,,157536,259,,,,15.3
Bonneville,6/6/2018,Su,1140,55,62,23,361,,,197540,334,,,,15.6
Bonneville,6/7/2018,Su,1158,68,61,26,432,,,294371,478,,,,15.7
Bonneville,6/8/2018,Su,1408,81,101,39,737,,,104673,459,,,,15.7
Bonneville,6/9/2018,Su,1631,87,89,24,1099,,,76395,270,,,,15.7
Bonneville,6/10/2018,Su,1769,96,94,46,1000,,,89080,232,,,,15.5
Bonneville,6/11/2018,Su,1440,71,93,39,1187,,,61458,102,,,,15.7
Bonneville,6/12/2018,Su,1484,86,127,49,1497,,,215700,93,,,,15.8
Bonneville,6/13/2018,Su,967,46,61,28,2090,,,202335,460,,,,15.9
Bonneville,6/14/2018,Su,1271,65,78,37,2762,,,210065,390,,,,15.8
Bonneville,6/15/2018,Su,1615,112,103,42,3749,,,185092,317,,,,16
Bonneville,6/16/2018,Su,2031,131,153,70,5546,,,148896,349,,,,16.1
Bonneville,6/17/2018,Su,1842,85,118,52,4463,,,242022,295,,,,16.6
Bonneville,6/18/2018,Su,2030,84,136,54,7132,,,379739,643,,,,16.7
Bonneville,6/19/2018,Su,1759,104,138,72,8423,,,294307,888,,,,17.1
Bonneville,6/20/2018,Su,1458,98,180,78,7672,,,373447,883,,,,17.4
Bonneville,6/21/2018,Su,1762,104,196,102,10673,,,349260,1763,,,,17.7
Bonneville,6/22/2018,Su,1998,154,187,85,10850,,,330587,1584,,,,17.9
Bonneville,6/23/2018,Su,1757,102,160,76,10076,,,311992,2353,,,,18
Bonneville,6/24/2018,Su,1617,119,189,93,10427,,,262076,1393,,,,18.3
Bonneville,6/25/2018,Su,1497,118,232,119,13140,,,226854,2051,,,,18.3
Bonneville,6/26/2018,Su,1683,107,273,127,8207,,,163669,1356,,,,18.4
Bonneville,6/27/2018,Su,1436,114,303,146,8393,,,214056,864,,,,18.3
Bonneville,6/28/2018,Su,1282,87,351,183,8661,,,81511,632,,,,18.3
Bonneville,6/29/2018,Su,997,74,339,165,7057,,,60002,509,,,,18.7
Bonneville,6/30/2018,Su,1006,91,349,179,7099,,,60159,469,,,,18.9
Bonneville,7/1/2018,Su,831,55,306,167,5203,,,31551,503,,,,19
Bonneville,7/2/2018,Su,1086,77,356,189,5868,,,16416,678,,,,18.7
Bonneville,7/3/2018,Su,708,68,303,145,3953,,,10893,282,,,,18.8
Bonneville,7/4/2018,Su,964,82,349,197,5435,,,24779,338,,,1,18.8
Bonneville,7/5/2018,Su,1059,105,525,279,4754,,,38941,333,,,,19.2
Bonneville,7/6/2018,Su,827,73,548,295,4323,,,19274,905,,,,19.4
Bonneville,7/7/2018,Su,888,94,712,383,4508,,,19607,661,,,,19.7
Bonneville,7/8/2018,Su,745,53,632,318,2982,,,22945,267,,,,19.7
Bonneville,7/9/2018,Su,766,57,776,386,2038,,,15808,538,,,,19.5
Bonneville,7/10/2018,Su,694,80,820,456,1806,,,17998,209,,,,19.5
Bonneville,7/11/2018,Su,532,70,521,251,927,,,10025,225,,,,19.8
Bonneville,7/12/2018,Su,598,54,665,335,1176,,,16016,279,,,,20.1
Bonneville,7/13/2018,Su,500,71,897,432,1153,,,18812,849,,,,20.4
Bonneville,7/14/2018,Su,550,47,781,358,798,,,10136,1227,,,,20.4
Bonneville,7/15/2018,Su,619,46,1011,468,686,,,12343,585,,,,20.8
Bonneville,7/16/2018,Su,439,42,977,404,530,,,12940,670,,,,20.7
Bonneville,7/17/2018,Su,449,37,1040,446,453,,,9045,466,,,,21
Bonneville,7/18/2018,Su,347,25,930,410,486,,,7152,572,,,,21
Bonneville,7/19/2018,Su,282,27,904,408,363,,,3964,346,,,,20.7
Bonneville,7/20/2018,Su,323,42,752,331,399,,,2367,285,,,,20.4
Bonneville,7/21/2018,Su,397,40,709,341,284,,,2715,202,,,,20.4
Bonneville,7/22/2018,Su,448,53,653,318,363,,,3286,461,,,1,20.8
Bonneville,7/23/2018,Su,336,52,908,492,421,,,1558,317,,,,21.3
Bonneville,7/24/2018,Su,410,47,895,463,314,,,1765,400,,,,21.6
Bonneville,7/25/2018,Su,293,41,1561,739,244,1,,2016,333,,,,21.9
Bonneville,7/26/2018,Su,286,37,1667,771,177,,,1024,350,,,,21.8
Bonneville,7/27/2018,Su,291,56,1443,570,142,,,652,512,,,,21.8
Bonneville,7/28/2018,Su,318,37,1533,577,98,,,626,208,,,,21.9
Bonneville,7/29/2018,Su,267,36,1354,471,83,1,,754,203,,,,22.2
Bonneville,7/30/2018,Su,270,19,1303,444,54,,1,744,181,,,1,22.4
Bonneville,7/31/2018,Su,228,47,927,352,58,,,657,322,,,,22.5
Bonneville,8/1/2018,Fa,233,42,1102,471,43,,1,1625,168,,,,22.6
Bonneville,8/2/2018,Fa,185,35,1104,448,49,,,1906,288,,,,22.3
Bonneville,8/3/2018,Fa,138,27,1081,449,37,,,2905,192,,,,21.9
Bonneville,8/4/2018,Fa,151,39,976,398,19,,,1714,234,,,,21.9
Bonneville,8/5/2018,Fa,203,44,946,359,27,,,1832,160,,,,22.2
Bonneville,8/6/2018,Fa,365,51,1231,506,21,,,941,174,,,,22.3
Bonneville,8/7/2018,Fa,256,36,1489,590,19,,,1075,254,,,,22.8
Bonneville,8/8/2018,Fa,231,45,1690,535,14,1,1,879,78,,,,23.1
Bonneville,8/9/2018,Fa,229,49,1713,479,29,2,2,600,249,,,,23.1
Bonneville,8/10/2018,Fa,198,48,1300,347,14,5,1,328,401,,,,23
Bonneville,8/11/2018,Fa,282,25,756,238,6,3,,245,199,,,,22.6
Bonneville,8/12/2018,Fa,338,51,666,201,2,5,4,117,150,,,,22.4
Bonneville,8/13/2018,Fa,354,38,477,180,5,10,1,318,156,,,,22.2
Bonneville,8/14/2018,Fa,501,61,629,182,5,11,,270,115,,,,22.1
Bonneville,8/15/2018,Fa,648,85,423,155,5,30,4,716,77,,,,22.5
Bonneville,8/16/2018,Fa,862,70,647,220,6,52,7,152,340,,,,22.3
Bonneville,8/17/2018,Fa,557,65,495,159,5,26,5,137,226,,,,21.9
Bonneville,8/18/2018,Fa,718,80,552,175,4,28,7,222,213,,,,21.8
Bonneville,8/19/2018,Fa,846,90,540,169,5,30,6,245,180,,,,21.9
Bonneville,8/20/2018,Fa,1504,175,804,227,3,97,9,382,281,,,,22.1
Bonneville,8/21/2018,Fa,2165,233,873,231,,122,5,423,162,,,,22
Bonneville,8/22/2018,Fa,1865,257,687,177,2,131,13,129,154,,,,22.3
Bonneville,8/23/2018,Fa,1572,208,622,137,6,100,8,47,332,,,,22
Bonneville,8/24/2018,Fa,2931,383,697,181,2,142,10,26,168,,,,21.3
Bonneville,8/25/2018,Fa,3189,504,626,191,2,232,31,59,75,,,,21
Bonneville,8/26/2018,Fa,2854,354,594,184,2,260,41,128,75,,,,20.6
Bonneville,8/27/2018,Fa,4367,549,764,224,,657,60,68,15,,,,20.7
Bonneville,8/28/2018,Fa,4359,622,839,233,5,807,112,93,68,,,1,20.8
Bonneville,8/29/2018,Fa,4917,629,1405,355,1,1084,114,119,72,,,,21.1
Bonneville,8/30/2018,Fa,7842,839,1970,385,1,1514,146,71,46,,,,20.8
Bonneville,8/31/2018,Fa,5100,619,1343,249,,1256,138,40,100,,,,20.7
Bonneville,9/1/2018,Fa,6527,770,1233,232,,1048,156,,170,,,,15.3
Bonneville,9/2/2018,Fa,4326,725,1620,297,,836,189,,124,,,,15.7
Bonneville,9/3/2018,Fa,6650,871,1642,300,1,1360,164,,39,,,,15.8
Bonneville,9/4/2018,Fa,5815,975,1511,298,,1312,231,,39,,,,16.1
Bonneville,9/5/2018,Fa,6982,1064,1358,249,1,1349,227,,28,,,,19.6
Bonneville,9/6/2018,Fa,6780,1114,1409,264,2,1334,238,,26,,,,19.9
Bonneville,9/7/2018,Fa,4241,657,1003,195,,918,209,,40,,,,20.1
Bonneville,9/8/2018,Fa,5928,754,1081,219,,876,199,,33,,,,19.9
Bonneville,9/9/2018,Fa,4022,591,915,175,,661,258,,25,,,,20
Bonneville,9/10/2018,Fa,4564,634,998,164,,686,138,,45,,,,19.9
Bonneville,9/11/2018,Fa,6931,690,1716,436,,1106,192,,34,,,,19.8
Bonneville,9/12/2018,Fa,4883,629,1180,268,,816,148,,33,,,,19.6
Bonneville,9/13/2018,Fa,3521,637,890,183,,638,147,,38,,,,19.3
Bonneville,9/14/2018,Fa,1976,355,833,174,,590,75,,28,,,,19.3
Bonneville,9/15/2018,Fa,4191,637,1323,276,,740,124,,8,,,,19.1
Bonneville,9/16/2018,Fa,2909,431,865,160,,584,97,,12,,,,19
Bonneville,9/17/2018,Fa,4642,1043,1734,278,,1032,188,,3,,,,18.9
Bonneville,9/18/2018,Fa,1627,375,540,120,,493,172,,-17,,,,18.9
Bonneville,9/19/2018,Fa,1579,465,509,128,,398,181,,-7,,,,18.8
Bonneville,9/20/2018,Fa,3447,591,740,164,,631,235,,3,,,,18.6
Bonneville,9/21/2018,Fa,4913,1462,1520,298,,855,236,,-12,,,,18.4
Bonneville,9/22/2018,Fa,4047,862,897,210,,451,119,,12,,,,18.4
Bonneville,9/23/2018,Fa,2966,723,790,186,,428,193,,-3,,,,18.4
Bonneville,9/24/2018,Fa,5015,1182,1030,188,,764,161,,-1,,,,18.3
Bonneville,9/25/2018,Fa,3628,1023,1155,246,,408,142,,5,,,,18.1
Bonneville,9/26/2018,Fa,1805,588,655,142,,269,104,,4,,,,18.1
Bonneville,9/27/2018,Fa,1410,462,583,139,,316,113,,-1,,,,18.1
Bonneville,9/28/2018,Fa,1085,362,451,105,,220,113,,,,,,
Bonneville,9/29/2018,Fa,1408,403,586,124,,448,123,,-1,,,,
Bonneville,9/30/2018,Fa,2679,741,506,133,,396,130,,,,,,
Bonneville,10/1/2018,Fa,2321,498,722,165,,466,130,,5,,,,
Bonneville,10/2/2018,Fa,1327,343,478,120,,167,61,,5,,,,
Bonneville,10/3/2018,Fa,1121,347,485,139,,226,163,,5,,,,
Bonneville,10/4/2018,Fa,615,204,397,108,,198,108,,-2,,,,
Bonneville,10/5/2018,Fa,783,227,445,112,,182,90,,2,,,,
Bonneville,10/6/2018,Fa,933,365,368,91,,233,89,,,,,,
Bonneville,10/7/2018,Fa,736,271,380,94,,315,81,,2,,,,
Bonneville,10/8/2018,Fa,742,263,343,88,,227,61,,1,,,,
Bonneville,10/9/2018,Fa,520,157,375,88,,272,78,,1,,,,
Bonneville,10/10/2018,Fa,470,224,390,106,,380,106,,3,,,,
Bonneville,10/11/2018,Fa,207,104,200,73,,121,99,,2,,,,
Bonneville,10/12/2018,Fa,259,128,235,77,,116,64,,-1,,,,
Bonneville,10/13/2018,Fa,218,111,223,72,,161,87,,,,,,
Bonneville,10/14/2018,Fa,158,96,183,54,,102,66,,,,,,
Bonneville,10/15/2018,Fa,147,91,194,58,,92,50,,,,,,
Bonneville,10/16/2018,Fa,148,97,144,46,,142,72,,,,,,
Bonneville,10/17/2018,Fa,113,72,128,31,,167,71,,-1,,,,
Bonneville,10/18/2018,Fa,115,60,151,50,,198,45,,,,,,
Bonneville,10/19/2018,Fa,640,163,225,57,,258,77,,,,,,
Bonneville,10/20/2018,Fa,232,78,99,24,,112,50,,-1,,1,,
Bonneville,10/21/2018,Fa,64,40,42,11,,86,90,,-11,,,,
Bonneville,10/22/2018,Fa,653,101,109,36,,304,84,,,,,,
Bonneville,10/23/2018,Fa,145,39,79,12,,114,44,,,,,,
Bonneville,10/24/2018,Fa,512,95,72,16,,292,72,,,,,,
Bonneville,10/25/2018,Fa,356,83,59,30,,229,51,,,,,,
Bonneville,10/26/2018,Fa,249,36,60,12,,115,37,,-5,,,,
Bonneville,10/27/2018,Fa,240,81,54,17,,593,79,,,,1,,
Bonneville,10/28/2018,Fa,125,46,44,22,,325,39,,,,1,,
Bonneville,10/29/2018,Fa,540,59,96,46,,614,68,,-1,,,,
Bonneville,10/30/2018,Fa,284,45,98,53,,505,76,,,,1,,
Bonneville,10/31/2018,Fa,90,28,50,24,,293,47,,3,,1,,
Bonneville,11/1/2018,Fa,180,37,66,34,,312,49,,,,1,,
Bonneville,11/2/2018,Fa,354,52,74,26,,341,41,,,,,,
Bonneville,11/3/2018,Fa,353,56,35,12,,694,44,,,,2,,
Bonneville,11/4/2018,Fa,111,28,29,11,,308,29,,-1,,6,,
Bonneville,11/5/2018,Fa,41,6,25,9,,126,20,,,,,,
Bonneville,11/6/2018,Fa,65,8,69,24,,260,28,,,,4,,
Bonneville,11/7/2018,Fa,35,23,24,8,,154,23,,,,2,,
Bonneville,11/8/2018,Fa,18,10,20,10,,39,11,,,,2,,
Bonneville,11/9/2018,Fa,13,6,11,2,,16,4,,,,2,,
Bonneville,11/10/2018,Fa,18,4,15,4,,22,6,,,,3,,
Bonneville,11/11/2018,Fa,25,2,23,12,,38,4,,,,6,,
Bonneville,11/12/2018,Fa,77,5,12,3,,53,8,,,,10,,
Bonneville,11/13/2018,Fa,29,8,20,8,,87,6,,,,13,,
Bonneville,11/14/2018,Fa,11,4,11,5,,59,6,,,,9,,
Bonneville,11/15/2018,Fa,12,-2,11,3,,11,3,,,,7,,
Bonneville,11/16/2018,,24,6,7,2,,27,2,,,,1,,
Bonneville,11/17/2018,,17,,8,2,,24,2,,,,9,,
Bonneville,11/18/2018,,15,,8,2,,12,1,,,,2,,
Bonneville,11/19/2018,,5,-1,4,1,,10,2,,,,3,,
Bonneville,11/20/2018,,9,1,15,6,,7,3,,,,3,,
Bonneville,11/21/2018,,3,3,10,4,,4,1,,,,3,,
Bonneville,11/22/2018,,4,3,10,3,,3,,,,,9,,
Bonneville,11/23/2018,,11,,7,1,,13,2,,,,41,,
Bonneville,11/24/2018,,23,2,10,2,,35,3,,,,11,,
Bonneville,11/25/2018,,13,,2,1,,40,6,,,,4,,
Bonneville,11/26/2018,,2,1,4,2,,3,2,,,,,,
Bonneville,11/27/2018,,,1,3,1,,3,2,,,,5,,
Bonneville,11/28/2018,,2,-1,13,6,,18,-1,,,,8,,
Bonneville,11/29/2018,,15,,21,4,,133,9,,,,2,,
Bonneville,11/30/2018,,9,,12,3,,17,2,,,,,,
Bonneville,12/1/2018,,2,-3,2,1,,3,,,,,2,,
Bonneville,12/2/2018,,3,-1,3,1,,1,2,,,,,,
Bonneville,12/3/2018,,4,1,2,1,,10,3,,,,,,
Bonneville,12/4/2018,,4,,8,3,,,,,,,,,
Bonneville,12/5/2018,,5,,9,1,,1,1,,,,1,,
Bonneville,12/6/2018,,3,1,5,3,,1,,,,,,,
Bonneville,12/7/2018,,3,,3,1,,1,,,,,,,
Bonneville,12/8/2018,,1,,8,2,,2,,,,,,,
Bonneville,12/9/2018,,,,2,,,2,,,-1,,,,
Bonneville,12/10/2018,,1,,11,3,,1,1,,,,,,
Bonneville,12/11/2018,,8,1,9,7,,5,,,,,,,
Bonneville,12/12/2018,,10,3,6,1,,457,28,,,,1,,
Bonneville,12/13/2018,,2,1,18,5,,275,35,,1,,3,,
Bonneville,12/14/2018,,3,1,,,,23,,,-1,,,,
Bonneville,12/15/2018,,1,,3,1,,8,3,,-2,,,,
Bonneville,12/16/2018,,3,-1,5,2,,2,1,,-1,,,,
Bonneville,12/17/2018,,,1,4,3,,2,3,,,,,,
Bonneville,12/18/2018,,5,,4,,,393,23,,,,,,
Bonneville,12/19/2018,,1,1,9,1,,596,74,,,,,,
Bonneville,12/20/2018,,2,,1,,,37,10,,,,,,
Bonneville,12/21/2018,,,,9,5,,6,6,,,,,,
Bonneville,12/22/2018,,2,,6,3,,5,1,,,,,,
Bonneville,12/23/2018,,1,,3,2,,3,,,-1,,,,
Bonneville,12/24/2018,,,,11,3,,3,1,,,,,,
Bonneville,12/25/2018,,,,5,2,,4,2,,,,,,
Bonneville,12/26/2018,,1,,8,2,,1,1,,-1,,,,
Bonneville,12/27/2018,,,,6,1,,-1,,,-1,,,,
Bonneville,12/28/2018,,,,5,2,,,,,,,,,
Bonneville,12/29/2018,,,,4,1,,,-1,,-1,,,,
Bonneville,12/30/2018,,,,4,3,,2,2,,,,,,
Bonneville,12/31/2018,,,,8,3,,1,1,,,,,,
