Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,4/10/2013,Sp,153,1,45,11,,,,,,,,,9.4
Bonneville,4/11/2013,Sp,120,2,39,15,,,,,,,,,9.5
Bonneville,4/12/2013,Sp,173,3,27,9,,,,,,,,,9.6
Bonneville,4/13/2013,Sp,105,,22,13,,,,,,,,,9.5
Bonneville,4/14/2013,Sp,80,1,21,9,,,,,,,,,9.4
Bonneville,4/15/2013,Sp,107,5,16,7,,,,,,,,,9.5
Bonneville,4/16/2013,Sp,124,1,13,2,,,,,,,,,9.4
Bonneville,4/17/2013,Sp,91,4,11,1,,,,,,,,,9.3
Bonneville,4/18/2013,Sp,262,8,9,-3,,,,,,,,,9.3
Bonneville,4/19/2013,Sp,355,9,9,5,,,,,,,,,9.3
Bonneville,4/20/2013,Sp,509,9,20,8,,,,,,,,,9.4
Bonneville,4/21/2013,Sp,454,12,12,-1,,,,,,,,,9.5
Bonneville,4/22/2013,Sp,836,29,16,6,,,,,,,,,9.5
Bonneville,4/23/2013,Sp,1027,36,16,1,,,,,,,,,9.7
Bonneville,4/24/2013,Sp,2227,66,21,5,,,,,,,,,9.8
Bonneville,4/25/2013,Sp,2541,61,24,7,,,,,,,,,10
Bonneville,4/26/2013,Sp,5346,297,26,6,,,,,,,,,10.3
Bonneville,4/27/2013,Sp,4551,381,22,8,,,,,,,,,10.7
Bonneville,4/28/2013,Sp,4181,352,30,12,,,,,,,,,10.8
Bonneville,4/29/2013,Sp,2461,255,13,1,,,,,,,,,10.8
Bonneville,4/30/2013,Sp,2350,363,19,4,,,,,,,,,10.7
Bonneville,5/1/2013,Sp,2123,410,20,,,,,,,,,,10.8
Bonneville,5/2/2013,Sp,4663,1134,17,4,,,,,,,,,11
Bonneville,5/3/2013,Sp,7311,2387,28,6,,,,,,,,,11.3
Bonneville,5/4/2013,Sp,1834,519,14,-1,,,,6,,,,,11.6
Bonneville,5/5/2013,Sp,4202,2165,22,,,,,1,,,,,11.9
Bonneville,5/6/2013,Sp,3915,2768,22,5,,,,4,,,,,12.2
Bonneville,5/7/2013,Sp,2901,2633,18,,,,,28,,,,,12.4
Bonneville,5/8/2013,Sp,2104,1928,14,,,,,170,,,,,12.8
Bonneville,5/9/2013,Sp,2226,2185,25,4,,,,305,2,,,,13
Bonneville,5/10/2013,Sp,1417,1666,7,-1,,,,1569,8,,,,13.3
Bonneville,5/11/2013,Sp,1582,1353,13,-1,,,,2332,98,,,,13.6
Bonneville,5/12/2013,Sp,957,916,21,3,,,,3446,79,,,,13.9
Bonneville,5/13/2013,Sp,1018,1206,16,4,,,,3105,62,,,,14.1
Bonneville,5/14/2013,Sp,1367,1364,41,2,,,,3630,20,,,,14
Bonneville,5/15/2013,Sp,1308,1199,6,-3,,,,3156,72,,,,13.9
Bonneville,5/16/2013,Sp,999,984,17,,,,,8086,54,,,,14
Bonneville,5/17/2013,Sp,1280,996,21,,,,,5623,33,,,,14.1
Bonneville,5/18/2013,Sp,1270,677,31,4,,,,3585,51,,,,13.9
Bonneville,5/19/2013,Sp,1102,645,17,-2,,,,3630,95,,,,13.9
Bonneville,5/20/2013,Sp,1105,690,22,4,,,,5019,84,,,,13.9
Bonneville,5/21/2013,Sp,955,552,37,1,,,,9950,78,,,,13.9
Bonneville,5/22/2013,Sp,908,493,23,2,,,,12727,35,,,,13.6
Bonneville,5/23/2013,Sp,782,405,30,,,,,11598,43,,,,13.3
Bonneville,5/24/2013,Sp,1013,480,39,8,,,,11722,58,,,,13.5
Bonneville,5/25/2013,Sp,822,423,25,4,1,,,20957,80,,,,13.7
Bonneville,5/26/2013,Sp,869,342,31,11,4,,,69263,87,,,,13.7
Bonneville,5/27/2013,Sp,915,327,24,8,5,,,52553,52,,,,13.6
Bonneville,5/28/2013,Sp,807,225,28,6,11,,,38713,24,,,,13.4
Bonneville,5/29/2013,Sp,787,253,36,12,13,,,36634,28,,,,13.4
Bonneville,5/30/2013,Sp,837,309,38,10,9,,,30651,60,,,,13.6
Bonneville,5/31/2013,Sp,872,283,61,8,17,,,42930,91,,,,13.9
Bonneville,6/1/2013,Su,843,321,66,12,25,,,86667,125,,,,14
Bonneville,6/2/2013,Su,892,315,44,10,15,,,42902,135,,,,14.3
Bonneville,6/3/2013,Su,1606,629,39,11,49,,,94426,116,,,,14.5
Bonneville,6/4/2013,Su,1902,554,50,9,99,,,128775,173,,,,14.8
Bonneville,6/5/2013,Su,2042,575,68,14,180,,,159906,166,,,,15
Bonneville,6/6/2013,Su,2231,617,87,18,328,,,212172,216,,,,15.5
Bonneville,6/7/2013,Su,2744,699,67,6,567,,,187575,249,,,,15.7
Bonneville,6/8/2013,Su,2278,658,81,14,1008,,,124686,161,,,,15.7
Bonneville,6/9/2013,Su,1910,578,59,16,1162,,,140292,187,,,,16
Bonneville,6/10/2013,Su,2063,566,70,18,1699,,,195547,203,,,,16.2
Bonneville,6/11/2013,Su,2080,642,58,20,1964,,,205024,240,,,,16.3
Bonneville,6/12/2013,Su,2182,666,75,25,2038,,,222119,218,,,,16.4
Bonneville,6/13/2013,Su,2244,781,61,21,2636,,,220628,231,,,,16.5
Bonneville,6/14/2013,Su,2204,652,82,17,3328,,,212685,222,,,,16.7
Bonneville,6/15/2013,Su,2368,722,94,25,3980,,,220108,379,,,,17
Bonneville,6/16/2013,Su,2721,742,110,30,4794,,,157481,404,,,,17.2
Bonneville,6/17/2013,Su,2550,769,117,36,5275,,,146178,322,,,,17.3
Bonneville,6/18/2013,Su,3147,863,166,34,6575,,,161216,242,,,,17.4
Bonneville,6/19/2013,Su,2544,692,179,54,6467,,,80303,242,,,,17.1
Bonneville,6/20/2013,Su,1923,607,179,51,5610,,,34824,216,,,,16.8
Bonneville,6/21/2013,Su,1916,670,186,45,5278,,,37933,218,,,,16.8
Bonneville,6/22/2013,Su,2482,795,185,62,6880,,,77046,168,,,,17.1
Bonneville,6/23/2013,Su,2143,734,206,68,7216,,,64897,343,,,,17.3
Bonneville,6/24/2013,Su,1406,551,193,45,6115,,,16285,119,,,1,17.2
Bonneville,6/25/2013,Su,2023,561,215,74,6817,,,14387,138,,,,17
Bonneville,6/26/2013,Su,1946,489,234,88,9001,,,18969,111,,,,16.9
Bonneville,6/27/2013,Su,1458,466,259,98,6503,,,13561,118,,,,17
Bonneville,6/28/2013,Su,1617,480,272,109,7628,,,7757,188,,,,17.3
Bonneville,6/29/2013,Su,1931,467,288,118,6348,,,5165,237,,,,17.7
Bonneville,6/30/2013,Su,1625,493,220,84,4708,,,8834,242,,,,17.9
Bonneville,7/1/2013,Su,2337,680,293,132,7397,,,10884,222,,,,18.1
Bonneville,7/2/2013,Su,2125,678,368,158,5150,,,3518,198,,,,18.2
Bonneville,7/3/2013,Su,1821,598,347,142,5411,,,1846,312,,,,18.5
Bonneville,7/4/2013,Su,1890,503,422,176,5623,,,5295,366,,,,18.4
Bonneville,7/5/2013,Su,1399,446,501,260,5280,,,3894,404,,,,18.3
Bonneville,7/6/2013,Su,1079,324,422,243,4249,,,3819,281,,,,18.6
Bonneville,7/7/2013,Su,1412,390,573,312,4164,,,6507,320,,,,19
Bonneville,7/8/2013,Su,1543,360,696,401,4946,,,4326,344,,,,19.3
Bonneville,7/9/2013,Su,1354,320,701,429,4557,,,3517,373,,,,19.7
Bonneville,7/10/2013,Su,1212,284,755,449,2768,,,2962,685,,,,19.9
Bonneville,7/11/2013,Su,1162,206,804,474,3091,,,1457,428,,,,19.8
Bonneville,7/12/2013,Su,1222,304,1054,643,3427,,,1669,318,,,1,19.7
Bonneville,7/13/2013,Su,1081,223,1126,670,2480,,,2014,365,,,,19.6
Bonneville,7/14/2013,Su,819,199,1010,570,1940,,,2646,365,,,,20
Bonneville,7/15/2013,Su,983,191,1414,833,1847,,,1477,364,,,,20.2
Bonneville,7/16/2013,Su,1064,203,2119,1314,1911,,,2653,333,,,,20.4
Bonneville,7/17/2013,Su,684,148,1828,1174,1065,,,1163,318,,,,20.3
Bonneville,7/18/2013,Su,605,107,2122,1337,823,,,988,357,,,,20.5
Bonneville,7/19/2013,Su,813,117,2415,1524,782,,,1115,370,,,,20.6
Bonneville,7/20/2013,Su,634,108,2294,1444,846,,,919,290,,,,20.7
Bonneville,7/21/2013,Su,618,106,2024,1274,438,,,885,323,,,,20.8
Bonneville,7/22/2013,Su,564,126,2374,1453,363,,,606,307,,,,20.8
Bonneville,7/23/2013,Su,474,135,2874,1813,329,,,723,221,,,,20.8
Bonneville,7/24/2013,Su,530,98,3485,2161,296,,,473,351,,,1,21
Bonneville,7/25/2013,Su,568,114,3697,2230,298,,,497,464,,,,21.2
Bonneville,7/26/2013,Su,650,133,3582,2128,294,,,543,591,,,1,21.4
Bonneville,7/27/2013,Su,829,195,3238,1910,266,,,542,352,,,1,21.2
Bonneville,7/28/2013,Su,738,170,4022,2435,200,,,331,287,,,,20.9
Bonneville,7/29/2013,Su,715,152,4191,2505,157,,,302,312,,,,20.8
Bonneville,7/30/2013,Su,675,129,3516,1913,102,,,291,438,,,1,20.8
Bonneville,7/31/2013,Su,476,85,3349,1721,93,,,555,436,,,,21.1
Bonneville,8/1/2013,Fa,456,63,3400,1799,87,1,,397,332,,,,21.1
Bonneville,8/2/2013,Fa,556,117,3503,1799,84,,,413,297,,,2,21
Bonneville,8/3/2013,Fa,461,132,3840,2007,55,,,235,190,,,,21
Bonneville,8/4/2013,Fa,648,139,4783,2491,59,-1,,148,291,,,,21.3
Bonneville,8/5/2013,Fa,1062,201,6244,3060,48,-2,,175,269,,,2,21.6
Bonneville,8/6/2013,Fa,1623,321,8258,3860,33,1,,139,203,,,,22
Bonneville,8/7/2013,Fa,1441,226,9114,3899,35,2,,177,141,,,,22.2
Bonneville,8/8/2013,Fa,1774,299,8935,3527,18,12,,157,280,,,,21.9
Bonneville,8/9/2013,Fa,1310,174,7513,2746,29,20,1,178,208,,,,21.8
Bonneville,8/10/2013,Fa,1345,192,5755,2083,13,11,2,231,94,,,1,21.8
Bonneville,8/11/2013,Fa,1464,155,4676,1669,15,21,2,123,95,,,,21.7
Bonneville,8/12/2013,Fa,1102,154,3394,1277,10,10,1,100,39,,,,21.8
Bonneville,8/13/2013,Fa,1250,224,2692,1085,12,7,1,108,78,,,,21.8
Bonneville,8/14/2013,Fa,2222,338,2454,1002,8,13,5,68,71,,,,21.8
Bonneville,8/15/2013,Fa,4009,476,3079,1317,17,45,5,141,74,,,,21.9
Bonneville,8/16/2013,Fa,2816,450,3052,1204,6,49,1,68,72,,,1,22
Bonneville,8/17/2013,Fa,1326,337,3394,1198,6,29,2,83,177,,,,22.1
Bonneville,8/18/2013,Fa,2130,349,2548,922,4,20,4,39,86,,,,22.1
Bonneville,8/19/2013,Fa,4060,687,2125,747,3,35,13,35,69,,,,22.1
Bonneville,8/20/2013,Fa,3255,626,2584,944,2,32,6,32,31,,,1,22
Bonneville,8/21/2013,Fa,7650,960,2596,833,3,100,14,27,55,,,1,21.9
Bonneville,8/22/2013,Fa,6857,894,2718,916,1,124,23,24,54,,,2,21.9
Bonneville,8/23/2013,Fa,9622,1380,3174,1092,,273,18,13,49,,,,21.9
Bonneville,8/24/2013,Fa,9038,1499,2625,849,,378,52,20,64,,,2,21.9
Bonneville,8/25/2013,Fa,8431,1364,2450,746,,287,25,14,30,,,1,21.9
Bonneville,8/26/2013,Fa,8023,1532,2341,748,3,312,42,8,45,,,,21.8
Bonneville,8/27/2013,Fa,13312,1760,2465,868,,501,69,26,37,,,1,21.7
Bonneville,8/28/2013,Fa,21720,2497,2328,752,1,675,60,9,54,,,6,22
Bonneville,8/29/2013,Fa,29308,2918,2249,740,1,659,62,15,93,,,5,22.1
Bonneville,8/30/2013,Fa,33819,2870,2042,631,1,1015,87,11,114,,,7,22.2
Bonneville,8/31/2013,Fa,25199,2579,2051,662,,651,96,3,103,,,6,22.3
Bonneville,9/1/2013,Fa,14086,1858,1692,485,1,358,76,,162,,,2,22.4
Bonneville,9/2/2013,Fa,26807,2876,1746,577,1,416,86,,184,,,5,22.3
Bonneville,9/3/2013,Fa,12593,1968,1956,570,,281,112,,68,,,7,22.1
Bonneville,9/4/2013,Fa,13045,1919,1506,429,1,228,82,,99,,,6,22
Bonneville,9/5/2013,Fa,20216,2147,1030,336,,237,63,,84,,,6,21.8
Bonneville,9/6/2013,Fa,25956,2370,1286,429,1,471,89,,39,,,8,21.5
Bonneville,9/7/2013,Fa,48710,3979,1377,473,,1085,148,,-1,,,23,21.3
Bonneville,9/8/2013,Fa,42445,3314,1931,603,,1676,172,,70,,,15,21.5
Bonneville,9/9/2013,Fa,63870,4961,3430,980,,4101,312,,62,,,16,21.7
Bonneville,9/10/2013,Fa,56044,4608,2639,808,,3314,242,,100,,,29,21.9
Bonneville,9/11/2013,Fa,42506,3812,2356,628,1,1963,205,,108,,,28,21.9
Bonneville,9/12/2013,Fa,27964,2656,1643,458,,763,145,,48,,,21,22.2
Bonneville,9/13/2013,Fa,24175,2745,1447,412,,307,83,,83,,,27,22.3
Bonneville,9/14/2013,Fa,22755,2652,1148,332,,233,90,,29,,,18,22.2
Bonneville,9/15/2013,Fa,28761,2982,1198,347,-1,261,84,,29,,,18,22.3
Bonneville,9/16/2013,Fa,21370,3022,1015,295,,219,98,,24,,,17,22
Bonneville,9/17/2013,Fa,18896,2099,846,237,,211,45,,15,,1,20,21.7
Bonneville,9/18/2013,Fa,23268,2865,854,255,,342,81,,11,,,18,21.3
Bonneville,9/19/2013,Fa,21118,3127,1184,331,,680,132,,-2,,,28,21.7
Bonneville,9/20/2013,Fa,18390,2534,1299,400,,952,231,,4,,,27,21.7
Bonneville,9/21/2013,Fa,13789,1780,1371,396,,919,142,,19,,,28,21.1
Bonneville,9/22/2013,Fa,9725,989,899,271,,653,107,,11,,,9,21.1
Bonneville,9/23/2013,Fa,14803,2029,1104,337,1,767,140,,6,,,26,20.6
Bonneville,9/24/2013,Fa,11596,1884,997,274,,560,121,,17,,,8,20.6
Bonneville,9/25/2013,Fa,13906,2174,1305,369,,592,110,,2,,,9,20.6
Bonneville,9/26/2013,Fa,10857,1953,1343,362,,768,114,,7,,,9,20.6
Bonneville,9/27/2013,Fa,6901,1180,775,227,,888,130,,14,,,7,20
Bonneville,9/28/2013,Fa,7041,1174,815,274,,818,84,,5,,,5,20
Bonneville,9/29/2013,Fa,5286,1033,1063,398,,1249,152,,18,,,4,19.4
Bonneville,9/30/2013,Fa,11556,1853,977,309,,2436,194,,37,,,7,18.9
Bonneville,10/1/2013,Fa,5335,870,904,304,,1492,204,,24,,,5,17.8
Bonneville,10/2/2013,Fa,2803,501,574,143,,1316,116,,27,,,2,17.8
Bonneville,10/3/2013,Fa,3649,557,521,164,,1673,128,,26,,1,,17.8
Bonneville,10/4/2013,Fa,2965,531,419,108,,1312,108,,1,,,1,17.8
Bonneville,10/5/2013,Fa,2272,542,385,114,,1183,110,,8,,,,17.8
Bonneville,10/6/2013,Fa,2102,375,421,110,,865,102,,7,,,,17.2
Bonneville,10/7/2013,Fa,2515,644,494,149,,807,116,,2,,,,17.2
Bonneville,10/8/2013,Fa,4364,570,442,132,,860,107,,1,,,,17.2
Bonneville,10/9/2013,Fa,5785,911,351,98,,1310,160,,1,,,,16.7
Bonneville,10/10/2013,Fa,4907,670,331,96,,956,98,,,,,,16.1
Bonneville,10/11/2013,Fa,4729,498,367,130,,928,50,,1,,,,16.1
Bonneville,10/12/2013,Fa,2759,349,292,101,,700,63,,,,,1,16.1
Bonneville,10/13/2013,Fa,2713,390,220,94,,837,87,,2,,,,15.6
Bonneville,10/14/2013,Fa,3175,362,259,78,,1307,118,,2,,,1,15.6
Bonneville,10/15/2013,Fa,1649,269,182,55,,769,114,,,,,,15.6
Bonneville,10/16/2013,Fa,1428,249,126,48,,768,36,,-1,,,,15
Bonneville,10/17/2013,Fa,2152,434,193,53,,999,70,,,,1,1,15
Bonneville,10/18/2013,Fa,1956,270,121,32,,731,96,,,,,,15
Bonneville,10/19/2013,Fa,999,179,86,29,,698,57,,,,2,,15
Bonneville,10/20/2013,Fa,893,141,59,15,,574,69,,1,,,,15
Bonneville,10/21/2013,Fa,744,127,66,25,,460,36,,,,,,14.4
Bonneville,10/22/2013,Fa,792,129,77,27,,453,39,,,,,,15
Bonneville,10/23/2013,Fa,646,116,76,10,,401,50,,,,,1,14.4
Bonneville,10/24/2013,Fa,576,99,82,30,,374,59,,,,,,
Bonneville,10/25/2013,Fa,544,98,48,17,,309,17,,,,,,14.4
Bonneville,10/26/2013,Fa,513,94,73,29,,235,15,,,,,,14.4
Bonneville,10/27/2013,Fa,309,58,56,16,,161,16,,,,,,14.4
Bonneville,10/28/2013,Fa,359,71,22,-2,,152,20,,,,,1,14.4
Bonneville,10/29/2013,Fa,300,51,27,8,,178,27,,,,,,14.4
Bonneville,10/30/2013,Fa,212,27,32,9,,118,12,,,,,,13.9
Bonneville,10/31/2013,Fa,218,52,50,16,,94,25,,,,1,,13.9
Bonneville,11/1/2013,Fa,526,73,41,24,,545,38,,,,4,,13.9
Bonneville,11/2/2013,Fa,316,49,42,16,,684,51,,,,2,,13.3
Bonneville,11/3/2013,Fa,374,27,24,10,,352,41,,,,5,,13.3
Bonneville,11/4/2013,Fa,190,31,24,8,,170,32,,,,1,,13.3
Bonneville,11/5/2013,Fa,182,17,33,15,,176,18,,,,6,,12.8
Bonneville,11/6/2013,Fa,263,34,52,24,,177,26,,,,3,,12.8
Bonneville,11/7/2013,Fa,143,11,22,3,,187,14,,,,10,,12.8
Bonneville,11/8/2013,Fa,197,18,46,18,,280,24,,,,7,,12.8
Bonneville,11/9/2013,Fa,145,12,26,9,,149,9,,,,7,,12.2
Bonneville,11/10/2013,Fa,99,2,28,14,,96,11,,,,6,,12.2
Bonneville,11/11/2013,Fa,96,23,44,21,,112,18,,1,,8,,12.2
Bonneville,11/12/2013,Fa,89,12,30,14,,100,13,,,,8,,12.2
Bonneville,11/13/2013,Fa,104,13,35,14,,73,7,,,,3,,12.2
Bonneville,11/14/2013,Fa,67,,22,7,,58,4,,,,10,,12.2
Bonneville,11/15/2013,Fa,66,3,23,9,,32,5,,,,1,,12.2
Bonneville,11/16/2013,,40,6,15,6,,21,5,,-1,,9,,11.9
Bonneville,11/17/2013,,13,4,20,5,,26,3,,,,13,,11.4
Bonneville,11/18/2013,,32,4,23,7,,18,2,,,,3,,11.1
Bonneville,11/19/2013,,24,2,15,9,,17,8,,,,8,,11.1
Bonneville,11/20/2013,,24,3,22,12,,55,6,,,,8,,11.1
Bonneville,11/21/2013,,27,2,10,5,,16,6,,,,4,,10.8
Bonneville,11/22/2013,,14,,18,9,,15,2,,,,1,,10
Bonneville,11/23/2013,,12,1,22,13,,19,1,,,,6,,9.4
Bonneville,11/24/2013,,8,,31,13,,3,1,,,,3,,8.9
Bonneville,11/25/2013,,8,,19,9,,7,2,,1,,2,,8.9
Bonneville,11/26/2013,,15,,35,13,,9,2,,,,6,,8.9
Bonneville,11/27/2013,,12,,34,18,,1,,,,,2,,8.9
Bonneville,11/28/2013,,8,2,5,3,,4,2,,,,4,,2.8
Bonneville,11/29/2013,,,,21,8,,4,-1,,,,3,,7.8
Bonneville,11/30/2013,,9,,15,7,,2,,,,,1,,8.3
Bonneville,12/1/2013,,6,,23,9,,10,,,,,2,,7.8
Bonneville,12/2/2013,,6,1,33,25,,75,6,,,,2,,8.3
Bonneville,12/3/2013,,3,-1,24,7,,41,4,,3,,,,7.8
Bonneville,12/4/2013,,4,,9,3,,13,2,,,,1,,7.2
Bonneville,12/5/2013,,4,,11,3,,6,-1,,,,,,7.2
Bonneville,12/6/2013,,,,16,10,,3,,,,,,,6.1
Bonneville,12/7/2013,,,1,19,6,,,,,,,1,,6.1
Bonneville,12/8/2013,,,,2,1,,,-1,,,,1,,5.6
Bonneville,12/9/2013,,-1,1,17,6,,1,1,,,,,,5
Bonneville,12/10/2013,,1,-1,10,8,,,,,,,,,5
Bonneville,12/11/2013,,1,,16,8,,2,1,,,,,,5
Bonneville,12/12/2013,,,,2,1,,,-2,,,,,,5
Bonneville,12/13/2013,,,,17,8,,,1,,,,,,5
Bonneville,12/14/2013,,,,6,4,,2,,,,,,,5
Bonneville,12/15/2013,,4,,10,2,,-3,,,,,,,5
Bonneville,12/16/2013,,1,,10,4,,,2,,,,,,5
Bonneville,12/17/2013,,2,1,4,1,,,1,,,,,,5
Bonneville,12/18/2013,,,,3,2,,-1,-1,,,,,,5
Bonneville,12/19/2013,,,,-2,,,5,1,,,,,,4.4
Bonneville,12/20/2013,,,,4,3,,,1,,,,,,4.4
Bonneville,12/21/2013,,,,3,2,,,-2,,,,,,4.4
Bonneville,12/22/2013,,1,,2,,,-1,,,,,,,4.4
Bonneville,12/23/2013,,,,1,1,,4,1,,,,,,5
Bonneville,12/24/2013,,,,2,1,,1,-2,,,,,,5
Bonneville,12/25/2013,,,,6,1,,1,2,,,,,,5
Bonneville,12/26/2013,,-1,,-1,,,-2,-1,,,,,,5
Bonneville,12/27/2013,,,,4,2,,-2,,,,,,,4.4
Bonneville,12/28/2013,,,,7,2,,1,,,,,,,3.3
